alert_id,row_index,timestamp,source_ip,destination_ip,predicted_class,true_class,confidence,simulated_campaign_id,correlation_group_id,is_correlated_campaign,kill_chain_stages_seen,matched_known_pattern,matched_pattern_similarity,priority_score,priority_bucket,effective_severity_score,own_severity_label,top_contributing_features
ALERT-00223,390456,2026-08-12 11:10:41,10.0.8.250,192.168.162.156,DoS Hulk,DoS Hulk,0.9993465473407334,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0855379410325501}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08253593665730327}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07332371966037503}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07208056254183386}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06544921343095997}]"
ALERT-00165,357239,2026-08-12 11:12:52,10.0.24.76,192.168.57.104,DoS Hulk,DoS Hulk,0.9993868177802742,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07577830437745163}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06697871281775739}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06594815910655268}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06233510516379976}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.061436953183774734}]"
ALERT-00158,270305,2026-08-12 10:39:18,10.0.8.127,192.168.218.84,DoS Hulk,DoS Hulk,0.999386814213976,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08356983490700139}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0788849890234298}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07306249319321112}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06900437802409069}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06350940473106315}]"
ALERT-00331,512578,2026-08-12 10:02:29,10.0.130.155,192.168.111.26,DoS Hulk,DoS Hulk,0.9993868175182954,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08380013693754684}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07826888842406947}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07018193656302704}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0683624052001265}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06354008197688889}]"
ALERT-00266,505441,2026-08-12 11:16:35,10.0.77.164,192.168.247.109,DoS Hulk,DoS Hulk,0.999386816311945,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07567826525145815}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06761615677576048}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0667449005444537}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06477721124007796}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06256212793331593}]"
ALERT-00274,494508,2026-08-12 11:16:52,10.0.57.163,192.168.49.159,DoS Hulk,DoS Hulk,0.999386817276468,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08347279127921195}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07922738318727006}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06966558131769533}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06667572930057322}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.063480556931147}]"
ALERT-00196,468210,2026-08-12 10:48:02,10.0.202.203,192.168.161.151,DoS Hulk,DoS Hulk,0.9993868495617196,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07525633509413665}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07266730779139012}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07143485261703568}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06476089577766521}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.058071297443617775}]"
ALERT-00138,238278,2026-08-12 11:19:56,10.0.145.243,192.168.56.120,DoS Hulk,DoS Hulk,0.9993868165566372,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07496201271844875}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06719700358258368}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06612004584431858}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06268768296552837}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06124253649545151}]"
ALERT-00239,122527,2026-08-12 12:29:09,10.0.252.179,192.168.62.147,DoS Hulk,DoS Hulk,0.9993868163864208,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07737048078478087}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06959487383172164}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06819748798431495}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06336816753148529}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0623609351974058}]"
ALERT-00210,306415,2026-08-12 13:28:32,10.0.47.150,192.168.112.163,DoS Hulk,DoS Hulk,0.9990928731468574,,,False,,,,70.75,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.06831566909959796}, {""feature"": ""Init_Win_bytes_forward"", ""shap_value"": 0.05271719876596913}, {""feature"": ""Fwd Header Length"", ""shap_value"": 0.04998870681243038}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.048161617912113104}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04575004590982947}]"
ALERT-00320,327663,2026-08-12 13:04:49,10.0.30.191,192.168.17.122,DoS Slowloris,DoS Slowloris,0.9973575397324294,,,False,,,,70.7,High,0.7,High,"[{""feature"": ""Flow IAT Mean"", ""shap_value"": 0.05692909663943478}, {""feature"": ""Flow IAT Std"", ""shap_value"": 0.04767108425615524}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.04587335832681791}, {""feature"": ""Destination Port"", ""shap_value"": 0.04281226987267386}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.04109027151492109}]"
ALERT-00128,62143,2026-08-12 10:39:14,10.0.110.35,192.168.222.119,DoS Slowloris,DoS Slowloris,0.997361764883592,,,False,,,,70.7,High,0.7,High,"[{""feature"": ""Flow IAT Std"", ""shap_value"": 0.07074452284894844}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.05552326424831844}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.05269901696768174}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.04324697614944766}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04263172302718042}]"
ALERT-00134,70606,2026-08-12 14:55:56,10.0.58.167,192.168.18.200,DoS GoldenEye,DoS GoldenEye,0.9875793927233032,,,False,,,,70.41,High,0.7,High,"[{""feature"": ""Flow IAT Mean"", ""shap_value"": 0.06430554659446353}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.05162473631729735}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.05154464078755633}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.04207682356280148}, {""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.040125196064644854}]"
ALERT-00124,153299,2026-08-12 10:30:08,10.0.172.174,192.168.205.104,DoS GoldenEye,DoS GoldenEye,0.9875844149868094,,,False,,,,70.41,High,0.7,High,"[{""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07768207553074008}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0735165991416582}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07286756159641491}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07009684904888143}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05702097492261623}]"
ALERT-00159,228263,2026-08-12 11:21:05,10.0.125.55,192.168.91.205,DoS GoldenEye,DoS GoldenEye,0.9875771634876608,,,False,,,,70.41,High,0.7,High,"[{""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07530583410921904}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07504616740356386}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.074674664537328}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06400873578222989}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05145055768771627}]"
ALERT-00172,334783,2026-08-12 13:46:31,10.0.186.151,192.168.251.195,DoS GoldenEye,DoS GoldenEye,0.9875097237751068,,,False,,,,70.41,High,0.7,High,"[{""feature"": ""Flow IAT Mean"", ""shap_value"": 0.059234970604420706}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.05716397423175483}, {""feature"": ""Flow IAT Std"", ""shap_value"": 0.05469332455991988}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.052190250193446794}, {""feature"": ""Flow IAT Min"", ""shap_value"": 0.04863872819467324}]"
ALERT-00163,182501,2026-08-12 13:20:00,10.0.143.195,192.168.62.177,DoS GoldenEye,DoS GoldenEye,0.9874830138085104,,,False,,,,70.41,High,0.7,High,"[{""feature"": ""Flow IAT Std"", ""shap_value"": 0.05720463077091585}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.05625498974447266}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.05357087359309388}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.05092581088948452}, {""feature"": ""Flow IAT Min"", ""shap_value"": 0.049262006782356135}]"
ALERT-00281,56130,2026-08-12 12:19:48,10.0.34.202,192.168.139.225,DoS GoldenEye,DoS GoldenEye,0.954682669900582,,,False,,,,69.42,High,0.7,High,"[{""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08621822863596837}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0833411200951198}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07639934623683486}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04818311773982999}, {""feature"": ""Destination Port"", ""shap_value"": 0.04724826293063179}]"
ALERT-00019,92175,2026-08-12 14:52:13,10.0.54.184,192.168.88.53,SSH-Patator,SSH-Patator,0.6989280543958749,CAMP-0007,CORR-0036,True,"credential_access, impact, reconnaissance",Learned Pattern - credential_access + impact,0.8784714341163635,69.39,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.16781943566376223}, {""feature"": ""min_seg_size_forward"", ""shap_value"": -0.06218407469435254}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04208455749327404}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.014795219679432793}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.011925556892604014}]"
ALERT-00262,352760,2026-08-12 11:18:42,10.0.37.60,192.168.119.164,DoS Hulk,BENIGN,0.8850393502510376,,,False,,,,67.33,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.04767046836349262}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.03832884504445683}, {""feature"": ""Fwd IAT Total"", ""shap_value"": 0.03327183923853458}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.029145489265230425}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.026268389045092835}]"
ALERT-00027,441903,2026-08-12 09:44:22,10.0.110.144,192.168.3.29,Web Attack - XSS,BENIGN,0.6282509246394964,CAMP-0010,CORR-0004,False,impact,,,67.27,High,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.10508674234725127}, {""feature"": ""Fwd IAT Min"", ""shap_value"": -0.030918230653003607}, {""feature"": ""Destination Port"", ""shap_value"": 0.015022955585421492}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.011577121398780687}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.011214191913165335}]"
ALERT-00054,505736,2026-08-12 13:01:04,10.0.89.187,192.168.202.81,Web Attack - XSS,Web Attack - Brute Force,0.6168315840980382,CAMP-0020,CORR-0039,False,impact,,,65.07,High,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.14630946174466397}, {""feature"": ""Fwd IAT Std"", ""shap_value"": 0.03722299280185931}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.0352444560708567}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.03347232063402669}, {""feature"": ""Fwd IAT Total"", ""shap_value"": 0.029611190558554164}]"
ALERT-00011,204763,2026-08-12 11:46:29,10.0.3.171,192.168.210.142,PortScan,PortScan,0.99918704329054,CAMP-0005,CORR-0033,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.944947361946106,63.4,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11093566551690413}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05548557043604333}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04533771284090728}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04457763198916753}, {""feature"": ""Destination Port"", ""shap_value"": 0.04148494694144336}]"
ALERT-00060,122363,2026-08-12 10:49:19,10.0.176.185,192.168.241.190,PortScan,PortScan,0.9991801399209012,CAMP-0022,CORR-0014,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.9432612657546996,63.4,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11083754790254821}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05616140399228167}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04664734881840176}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04485254680835494}, {""feature"": ""Destination Port"", ""shap_value"": 0.04213516846324357}]"
ALERT-00070,352015,2026-08-12 10:35:02,10.0.241.98,192.168.174.192,PortScan,PortScan,0.999183681820541,CAMP-0025,CORR-0031,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.9274789094924928,63.4,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11089228031847317}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05549819614518981}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04534410104024467}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044613900076109055}, {""feature"": ""Destination Port"", ""shap_value"": 0.041411595762427575}]"
ALERT-00110,310910,2026-08-12 13:30:00,10.0.71.197,192.168.200.134,PortScan,PortScan,0.9989988148702894,CAMP-0036,CORR-0037,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.8970677852630615,63.39,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10254087117842306}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.050921547655914216}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.049778918773517325}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04565127658257802}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04539891174472527}]"
ALERT-00072,190020,2026-08-12 10:40:24,10.0.241.98,192.168.174.192,PortScan,PortScan,0.9990008191937256,CAMP-0025,CORR-0031,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.9274789094924928,63.39,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10242825722209424}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05132020609220229}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0497622379381052}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04528021860520257}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04521099475314068}]"
ALERT-00079,393612,2026-08-12 10:59:02,10.0.120.114,192.168.114.173,PortScan,PortScan,0.9991809015953396,CAMP-0027,CORR-0006,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.9351956844329834,61.54,High,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11083635485761906}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055665640584397234}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04682868253927969}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04485516789548442}, {""feature"": ""Destination Port"", ""shap_value"": 0.042240611781577314}]"
ALERT-00259,211236,2026-08-12 10:38:20,10.0.136.106,192.168.145.175,Web Attack - XSS,BENIGN,0.6178791957431267,,,False,,,,59.32,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_forward"", ""shap_value"": -0.018120002691348926}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": -0.014537143441064358}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": -0.009493477075404651}, {""feature"": ""Flow IAT Mean"", ""shap_value"": -0.008532505384409417}, {""feature"": ""Fwd IAT Total"", ""shap_value"": -0.007439802465384669}]"
ALERT-00315,87477,2026-08-12 10:35:17,10.0.253.34,192.168.139.65,Web Attack - Brute Force,Web Attack - Brute Force,0.6155942515900203,,,False,,,,59.25,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.16304312528472378}, {""feature"": ""Fwd IAT Std"", ""shap_value"": 0.06841114654885058}, {""feature"": ""Flow IAT Std"", ""shap_value"": 0.06617795454027453}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.06455706729324177}, {""feature"": ""Fwd IAT Total"", ""shap_value"": 0.055649633658870726}]"
ALERT-00014,128009,2026-08-12 10:24:53,10.0.228.28,192.168.191.142,PortScan,PortScan,0.9991785578656792,CAMP-0006,CORR-0025,False,reconnaissance,,,59.14,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11066226471283457}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05479503253554922}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04591585163531135}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.0441245711190552}, {""feature"": ""Destination Port"", ""shap_value"": 0.04256136683743824}]"
ALERT-00015,117931,2026-08-12 10:26:12,10.0.228.28,192.168.191.142,PortScan,PortScan,0.999184297855861,CAMP-0006,CORR-0025,False,reconnaissance,,,59.14,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11088748210921766}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05547370984607235}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045037660736436044}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044630042289672316}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04106916951079658}]"
ALERT-00183,295982,2026-08-12 11:45:56,10.0.39.39,192.168.208.145,Web Attack - XSS,BENIGN,0.6101811761725514,,,False,,,,59.09,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.11176188305935764}, {""feature"": ""Flow IAT Min"", ""shap_value"": -0.049895757101342385}, {""feature"": ""Fwd IAT Min"", ""shap_value"": -0.047835603145584084}, {""feature"": ""Fwd IAT Std"", ""shap_value"": 0.026768361455144205}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.023662155657688113}]"
ALERT-00260,364747,2026-08-12 12:28:55,10.0.44.45,192.168.21.157,Web Attack - Brute Force,Web Attack - Brute Force,0.6052153650341524,,,False,,,,58.94,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.16666431583653865}, {""feature"": ""Fwd IAT Std"", ""shap_value"": 0.07368374181832968}, {""feature"": ""Flow IAT Std"", ""shap_value"": 0.06634200380561589}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.05786224530913015}, {""feature"": ""Fwd IAT Total"", ""shap_value"": 0.0535770272341866}]"
ALERT-00167,427856,2026-08-12 14:00:35,10.0.142.136,192.168.89.109,Web Attack - XSS,BENIGN,0.5613114125524594,,,False,,,,57.62,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_forward"", ""shap_value"": -0.0790569204306728}, {""feature"": ""Destination Port"", ""shap_value"": 0.022019609372392612}, {""feature"": ""Flow IAT Min"", ""shap_value"": 0.015668575876589014}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.014052109218447895}, {""feature"": ""Fwd IAT Min"", ""shap_value"": 0.013239416791617484}]"
ALERT-00264,399169,2026-08-12 10:26:16,10.0.231.74,192.168.174.140,Web Attack - XSS,BENIGN,0.545173279872488,,,False,,,,57.14,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_forward"", ""shap_value"": -0.02260196040506237}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": -0.01528809136051356}, {""feature"": ""Flow IAT Mean"", ""shap_value"": -0.008375361434670861}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": -0.008351594207720171}, {""feature"": ""Fwd IAT Total"", ""shap_value"": -0.008150594075231226}]"
ALERT-00228,273240,2026-08-12 13:23:30,10.0.181.70,192.168.107.214,Web Attack - XSS,BENIGN,0.541412608226348,,,False,,,,57.02,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_forward"", ""shap_value"": -0.021745329287726746}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": -0.015292971948774712}, {""feature"": ""Flow IAT Mean"", ""shap_value"": -0.009236662993106163}, {""feature"": ""Fwd IAT Total"", ""shap_value"": -0.008693011667022476}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": -0.008308168478608758}]"
ALERT-00022,30559,2026-08-12 11:23:03,10.0.198.34,192.168.164.251,Web Attack - XSS,BENIGN,0.3168521795271111,CAMP-0009,CORR-0018,False,impact,,,56.07,Medium,0.7,High,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": -0.017926705845909885}, {""feature"": ""Fwd IAT Std"", ""shap_value"": -0.01368684463308376}, {""feature"": ""Init_Win_bytes_forward"", ""shap_value"": -0.011357589280277077}, {""feature"": ""Flow IAT Std"", ""shap_value"": -0.008639613955884851}, {""feature"": ""Fwd IAT Min"", ""shap_value"": -0.00677966910825859}]"
ALERT-00289,302640,2026-08-12 11:23:10,10.0.138.32,192.168.117.95,PortScan,PortScan,0.9991787645271528,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11066429997853605}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05477884115113761}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045735039786580806}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04473736027313173}, {""feature"": ""Destination Port"", ""shap_value"": 0.04257177914671257}]"
ALERT-00142,50173,2026-08-12 12:24:58,10.0.238.80,192.168.148.174,PortScan,PortScan,0.9991830420022948,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11087560154999275}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055384971823509495}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045113829059382556}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04443712352416514}, {""feature"": ""Destination Port"", ""shap_value"": 0.04194849388072486}]"
ALERT-00119,292087,2026-08-12 12:12:06,10.0.98.123,192.168.2.242,PortScan,PortScan,0.999184163552138,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11092267173977652}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05553826106659765}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04533304133576429}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04463050547752453}, {""feature"": ""Destination Port"", ""shap_value"": 0.0414276737410219}]"
ALERT-00303,63943,2026-08-12 12:18:04,10.0.114.244,192.168.61.219,PortScan,PortScan,0.9991912848714002,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11091907989854499}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05544230164749902}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04470671176468467}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04430557164094485}, {""feature"": ""Destination Port"", ""shap_value"": 0.04064238015438341}]"
ALERT-00336,371327,2026-08-12 12:24:25,10.0.110.81,192.168.171.66,PortScan,PortScan,0.999179398250864,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11080618898951261}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0555932271122498}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045862439090145715}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04482321248718609}, {""feature"": ""Destination Port"", ""shap_value"": 0.04255873676762472}]"
ALERT-00313,407249,2026-08-12 14:25:29,10.0.85.199,192.168.38.202,PortScan,PortScan,0.9991824637356832,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11081344302294308}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05563158043103341}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04603213395099695}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04419757089197175}, {""feature"": ""Destination Port"", ""shap_value"": 0.04209451802395153}]"
ALERT-00192,434673,2026-08-12 14:24:18,10.0.41.1,192.168.105.116,PortScan,PortScan,0.9991818811275244,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11068570213443381}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05566138153710666}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.0460987417278824}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044159693141597144}, {""feature"": ""Destination Port"", ""shap_value"": 0.042198479311042245}]"
ALERT-00316,26206,2026-08-12 10:11:58,10.0.29.170,192.168.222.7,PortScan,PortScan,0.9991803901659996,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11070191768442986}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055578644432151963}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.046033724696021114}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04403944597106295}, {""feature"": ""Destination Port"", ""shap_value"": 0.04281500747037867}]"
ALERT-00334,343466,2026-08-12 13:07:40,10.0.228.59,192.168.106.87,PortScan,PortScan,0.9991793236347531,,,False,,,,55.76,Medium,0.4,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11078526059938237}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055068305293895926}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.045813784529792054}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044781426126079604}, {""feature"": ""Destination Port"", ""shap_value"": 0.042605664170449}]"
